Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
6.905,Regular,0.063850971,Grocery,97.2726,OUT010,High,Tier 3,Grocery Store,195.7452,11
12.838999999999999,Regular,0.060154968,Frozen Foods,110.1544,OUT019,Small,Tier 1,Grocery Store,111.8544,24
13.255,Regular,0.134441765,Grocery,183.9924,OUT027,Medium,Tier 3,Supermarket Type3,6478.234,24
15.7,Low Fat,0.03067808,Beverages,44.777,OUT013,High,Tier 3,Supermarket Type1,605.878,22
15.2,Regular,0.103758647,Fruits and Vegetables,177.0054,OUT035,Small,Tier 2,Supermarket Type1,2976.7918,5
12.786,Regular,0.136701678,Proteins,182.1608,OUT027,Medium,Tier 3,Supermarket Type3,5880.3456,24
14.287,Regular,0.074806196,Grocery,112.9176,OUT027,Medium,Tier 3,Supermarket Type3,3435.528,24
8.355,Low Fat,0.013926425,Grocery,93.0462,OUT035,Small,Tier 2,Supermarket Type1,1110.5544,5
12.15,Low Fat,0.006754117,Others,122.173,OUT013,High,Tier 3,Supermarket Type1,2586.633,22
13.35,Low Fat,0.0,Grocery,238.7564,OUT018,Medium,Tier 3,Supermarket Type2,1906.8512,0
17.0,Low Fat,0.052209303,Household and Non-Food Items,122.373,OUT046,Small,Tier 1,Supermarket Type1,2586.633,12
17.35,Regular,0.041538713,Frozen Foods,93.1804,OUT049,Medium,Tier 1,Supermarket Type1,1378.206,10
14.645,Low Fat,0.13064231,Grocery,88.383,OUT019,Small,Tier 1,Grocery Store,89.883,24
9.1,Low Fat,0.055382616,Household and Non-Food Items,115.0518,OUT013,High,Tier 3,Supermarket Type1,683.1108,22
6.13,Low Fat,0.0,Fruits and Vegetables,54.1298,OUT046,Small,Tier 1,Supermarket Type1,1348.245,12
14.309999999999999,Low Fat,0.041970938,Fruits and Vegetables,55.4272,OUT019,Small,Tier 1,Grocery Store,111.8544,24
19.2,Regular,0.005583951,Grocery,226.9062,OUT013,High,Tier 3,Supermarket Type1,4514.124,22
8.895,Low Fat,0.075757177,Beverages,233.8616,OUT018,Medium,Tier 3,Supermarket Type2,937.4464,0
19.75,Low Fat,0.012467648,Fruits and Vegetables,188.1872,OUT049,Medium,Tier 1,Supermarket Type1,2458.1336,10
10.895,Low Fat,0.137368051,Grocery,264.3568,OUT018,Medium,Tier 3,Supermarket Type2,4745.8224,0
12.418000000000001,Low Fat,0.092933158,Fruits and Vegetables,91.0146,OUT027,Medium,Tier 3,Supermarket Type3,3466.1548,24
10.3,Low Fat,0.117593973,Household and Non-Food Items,154.463,OUT017,Small,Tier 2,Supermarket Type1,2503.408,2
19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,OUT017,Small,Tier 2,Supermarket Type1,3089.9778,2
4.555,Regular,0.034410585,Frozen Foods,111.3544,OUT049,Medium,Tier 1,Supermarket Type1,1342.2528,10
16.63,Low Fat,0.02426524,Household and Non-Food Items,114.0492,OUT027,Medium,Tier 3,Supermarket Type3,3938.8728,24
16.2,Low Fat,0.176175402,Household and Non-Food Items,184.0608,OUT017,Small,Tier 2,Supermarket Type1,2021.3688,2
8.975,Regular,0.088257771,Grocery,84.1224,OUT010,High,Tier 3,Grocery Store,170.4448,11
21.1,Regular,0.020750867,Grocery,128.7994,OUT049,Medium,Tier 1,Supermarket Type1,1927.491,10
17.75,Low Fat,0.111527348,Others,110.2912,OUT045,Small,Tier 2,Supermarket Type1,873.5296,7
12.8,Regular,0.114318263,Grocery,142.2838,OUT018,Medium,Tier 3,Supermarket Type2,421.4514,0
6.905,Regular,0.038363204,Grocery,98.1726,OUT017,Small,Tier 2,Supermarket Type1,587.2356,2
5.785,Regular,0.053930934,Fruits and Vegetables,87.3856,OUT049,Medium,Tier 1,Supermarket Type1,878.856,10
7.96,Low Fat,0.028339599,Grocery,162.4894,OUT013,High,Tier 3,Supermarket Type1,1779.6834,22
8.3,Regular,0.030151351,Grocery,98.7384,OUT046,Small,Tier 1,Supermarket Type1,492.692,12
5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,OUT045,Small,Tier 2,Supermarket Type1,3900.9222,7
13.35,Low Fat,0.102670882,Grocery,228.6352,OUT049,Medium,Tier 1,Supermarket Type1,3435.528,10
5.46,Regular,0.032177405,Grocery,185.424,OUT046,Small,Tier 1,Supermarket Type1,5219.872,12
12.467,Regular,0.039734882,Beverages,165.7868,OUT027,Medium,Tier 3,Supermarket Type3,4913.604,24
20.75,Regular,0.083536989,Frozen Foods,180.3318,OUT013,High,Tier 3,Supermarket Type1,4149.9314,22
6.59,Low Fat,0.026225693,Household and Non-Food Items,119.0098,OUT049,Medium,Tier 1,Supermarket Type1,2530.7058,10
7.55,Low Fat,0.0273235,Grocery,151.934,OUT017,Small,Tier 2,Supermarket Type1,1837.608,2
20.85,Low Fat,0.03747983,Frozen Foods,192.7478,OUT045,Small,Tier 2,Supermarket Type1,2131.2258,7
18.85,Low Fat,0.168531813,Household and Non-Food Items,192.5136,OUT017,Small,Tier 2,Supermarket Type1,2916.204,2
15.2,Low Fat,0.021293909,Grocery,218.4824,OUT018,Medium,Tier 3,Supermarket Type2,1528.6768,0
10.1,Low Fat,0.030269774,Household and Non-Food Items,152.4656,OUT045,Small,Tier 2,Supermarket Type1,2934.8464,7
10.0,Low Fat,0.025822315,Grocery,262.7226,OUT035,Small,Tier 2,Supermarket Type1,3171.8712,5
8.985,Low Fat,0.183688161,Fruits and Vegetables,100.27,OUT049,Medium,Tier 1,Supermarket Type1,998.7,10
11.5,Regular,0.125579201,Frozen Foods,99.7358,OUT035,Small,Tier 2,Supermarket Type1,1105.8938,5
13.570000000000002,Low Fat,0.077079177,Household and Non-Food Items,61.5536,OUT027,Medium,Tier 3,Supermarket Type3,918.804,24
19.85,Low Fat,0.026074491,Household and Non-Food Items,48.6376,OUT018,Medium,Tier 3,Supermarket Type2,575.2512,0
21.1,Low Fat,0.010593469,Household and Non-Food Items,234.2958,OUT013,High,Tier 3,Supermarket Type1,3739.1328,22
4.555,Regular,0.034357169,Frozen Foods,112.6544,OUT046,Small,Tier 1,Supermarket Type1,2684.5056,12
20.85,Low Fat,0.037396901,Frozen Foods,193.8478,OUT035,Small,Tier 2,Supermarket Type1,2712.4692,5
7.905,Low Fat,0.064011067,Beverages,230.2694,OUT013,High,Tier 3,Supermarket Type1,4567.388,22
6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,OUT045,Small,Tier 2,Supermarket Type1,5480.8656,7
9.748000000000001,Low Fat,0.040318693,Fruits and Vegetables,186.224,OUT027,Medium,Tier 3,Supermarket Type3,5033.448,24
15.0,Regular,0.161762835,Grocery,185.9266,OUT045,Small,Tier 2,Supermarket Type1,2581.9724,7
17.6,Low Fat,0.104878967,Grocery,164.8868,OUT046,Small,Tier 1,Supermarket Type1,2456.802,12
13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,OUT010,High,Tier 3,Grocery Store,227.7036,11
5.11,Low Fat,0.034868095,Household and Non-Food Items,163.821,OUT035,Small,Tier 2,Supermarket Type1,2120.573,5
8.71,Regular,0.046079575,Grocery,43.5744,OUT045,Small,Tier 2,Supermarket Type1,407.4696,7
7.235,Low Fat,0.058083831,Grocery,113.6834,OUT013,High,Tier 3,Supermarket Type1,230.3668,22
12.3,Regular,0.064618976,Grocery,89.8804,OUT046,Small,Tier 1,Supermarket Type1,1286.3256,12
6.96,Low Fat,0.077178965,Beverages,93.1146,OUT035,Small,Tier 2,Supermarket Type1,2189.1504,5
18.0,Regular,0.142910689,Fruits and Vegetables,89.6514,OUT049,Medium,Tier 1,Supermarket Type1,1859.5794,10
6.28,Low Fat,0.027682047,Beverages,85.5198,OUT013,High,Tier 3,Supermarket Type1,1744.396,22
10.5,Regular,0.142511272,Grocery,158.7578,OUT035,Small,Tier 2,Supermarket Type1,2246.4092,5
14.15,Low Fat,0.09557165,Beverages,171.0106,OUT045,Small,Tier 2,Supermarket Type1,4106.6544,7
9.8,Low Fat,0.02316823,Beverages,47.506,OUT010,High,Tier 3,Grocery Store,186.424,11
15.85,Regular,0.061045133,Proteins,44.7744,OUT013,High,Tier 3,Supermarket Type1,181.0976,22
10.3,Regular,0.011148865,Grocery,84.854,OUT045,Small,Tier 2,Supermarket Type1,778.986,7
17.6,Low Fat,0.058091269,Proteins,156.2314,OUT046,Small,Tier 1,Supermarket Type1,2947.4966,12
10.146,Regular,0.019672774,Grocery,86.4198,OUT027,Medium,Tier 3,Supermarket Type3,1918.8356,24
10.3,Low Fat,0.078678276,Grocery,177.037,OUT013,High,Tier 3,Supermarket Type1,3705.177,22
9.195,Regular,0.117667492,Grocery,159.5578,OUT049,Medium,Tier 1,Supermarket Type1,1283.6624,10
12.8,Low Fat,0.069902438,Grocery,261.3252,OUT018,Medium,Tier 3,Supermarket Type2,3410.2276,0
10.0,Regular,0.037757166,Grocery,126.7994,OUT035,Small,Tier 2,Supermarket Type1,1284.994,5
17.25,Low Fat,0.107021498,Frozen Foods,40.5822,OUT035,Small,Tier 2,Supermarket Type1,785.644,5
10.193000000000001,Regular,0.032892112,Grocery,49.3008,OUT027,Medium,Tier 3,Supermarket Type3,1518.024,24
20.2,Low Fat,0.100477461,Household and Non-Food Items,187.7898,OUT017,Small,Tier 2,Supermarket Type1,2245.0776,2
7.5,Low Fat,0.036228067,Household and Non-Food Items,175.2028,OUT035,Small,Tier 2,Supermarket Type1,4427.57,5
7.895,Regular,0.094488485,Grocery,100.7332,OUT013,High,Tier 3,Supermarket Type1,1230.3984,22
15.75,Low Fat,0.055154296,Grocery,195.5452,OUT018,Medium,Tier 3,Supermarket Type2,1174.4712,0
12.916000000000002,Low Fat,0.106907604,Grocery,162.8526,OUT019,Small,Tier 1,Grocery Store,493.3578,24
13.65,Regular,0.073060301,Frozen Foods,196.2426,OUT045,Small,Tier 2,Supermarket Type1,2570.6538,7
20.1,Low Fat,0.077439606,Household and Non-Food Items,60.6536,OUT035,Small,Tier 2,Supermarket Type1,980.0576,5
13.65,Regular,0.080968973,Frozen Foods,259.7936,OUT018,Medium,Tier 3,Supermarket Type2,2609.936,0
12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,Medium,Tier 1,Supermarket Type1,1395.5168,10
12.331999999999999,Regular,0.139330557,Grocery,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,3426.2068,24
7.72,Regular,0.074669288,Grocery,76.3986,OUT013,High,Tier 3,Supermarket Type1,1402.1748,22
12.1,Low Fat,0.025834128,Household and Non-Food Items,165.1526,OUT010,High,Tier 3,Grocery Store,164.4526,11
14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,OUT013,High,Tier 3,Supermarket Type1,2085.9514,22
13.727,Low Fat,0.050901814,Household and Non-Food Items,120.5414,OUT019,Small,Tier 1,Grocery Store,365.5242,24
16.0,Low Fat,0.072965144,Household and Non-Food Items,231.3668,OUT018,Medium,Tier 3,Supermarket Type2,4607.336,0
8.395,Low Fat,0.039492207,Grocery,97.3042,OUT046,Small,Tier 1,Supermarket Type1,1091.2462,12
7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,OUT035,Small,Tier 2,Supermarket Type1,3395.58,5
20.5,Low Fat,0.020587886,Fruits and Vegetables,89.583,OUT013,High,Tier 3,Supermarket Type1,1797.66,22
18.25,Low Fat,0.130095044,Grocery,257.2962,OUT010,High,Tier 3,Grocery Store,517.9924,11
15.669999999999998,Low Fat,0.040747616,Grocery,140.2496,OUT027,Medium,Tier 3,Supermarket Type3,4093.3384,24
7.475,Low Fat,0.013146636,Household and Non-Food Items,214.5192,OUT045,Small,Tier 2,Supermarket Type1,2804.3496,7
12.15,Low Fat,0.02176755,Grocery,164.6184,OUT045,Small,Tier 2,Supermarket Type1,3797.7232,7
7.97,Low Fat,0.0,Beverages,172.0422,OUT018,Medium,Tier 3,Supermarket Type2,5690.5926,0
15.25,Low Fat,0.08995645,Frozen Foods,217.1192,OUT049,Medium,Tier 1,Supermarket Type1,3235.788,10
16.35,Regular,0.062665642,Fruits and Vegetables,225.6062,OUT018,Medium,Tier 3,Supermarket Type2,1579.9434,0
11.1,Low Fat,0.176182345,Grocery,158.1604,OUT035,Small,Tier 2,Supermarket Type1,1901.5248,5
11.8,Low Fat,0.022843501,Household and Non-Food Items,177.8686,OUT046,Small,Tier 1,Supermarket Type1,4621.9836,12
14.3,Regular,0.034411238,Grocery,98.6726,OUT046,Small,Tier 1,Supermarket Type1,782.9808,12
13.65,Regular,0.0,Proteins,36.6532,OUT017,Small,Tier 2,Supermarket Type1,755.0172,2
16.75,Low Fat,0.128861359,Grocery,86.2856,OUT035,Small,Tier 2,Supermarket Type1,1406.1696,5
16.25,Low Fat,0.078290271,Grocery,93.1804,OUT049,Medium,Tier 1,Supermarket Type1,1194.4452,10
18.0,Low Fat,0.008539208,Grocery,81.2618,OUT035,Small,Tier 2,Supermarket Type1,402.809,5
20.2,Regular,0.100095288,Fruits and Vegetables,125.2678,OUT010,High,Tier 3,Grocery Store,127.1678,11
15.0,Low Fat,0.046447328,Grocery,121.5414,OUT049,Medium,Tier 1,Supermarket Type1,2436.828,10
12.531,Regular,0.030794774,Fruits and Vegetables,122.9072,OUT027,Medium,Tier 3,Supermarket Type3,4532.7664,24
11.221,Regular,0.159081735,Frozen Foods,193.5478,OUT027,Medium,Tier 3,Supermarket Type3,4649.9472,24
11.463,Low Fat,0.034705807,Grocery,241.6828,OUT027,Medium,Tier 3,Supermarket Type3,4873.656,24
13.0,Low Fat,0.154487495,Grocery,77.2986,OUT017,Small,Tier 2,Supermarket Type1,1246.3776,2
14.65,Low Fat,0.072178679,Household and Non-Food Items,262.9594,OUT049,Medium,Tier 1,Supermarket Type1,5233.188,10
10.234,Low Fat,0.061686402,Grocery,153.9998,OUT027,Medium,Tier 3,Supermarket Type3,5229.1932,24
5.88,Low Fat,0.003599378,Beverages,152.2998,OUT045,Small,Tier 2,Supermarket Type1,3075.996,7
12.35,Low Fat,0.026832182,Grocery,57.3246,OUT017,Small,Tier 2,Supermarket Type1,1332.2658,2
9.0,Low Fat,0.019616991,Household and Non-Food Items,169.6474,OUT017,Small,Tier 2,Supermarket Type1,2526.711,2
10.395,Low Fat,0.05226427,Proteins,158.4604,OUT010,High,Tier 3,Grocery Store,158.4604,11
10.195,Low Fat,0.112203445,Beverages,111.786,OUT035,Small,Tier 2,Supermarket Type1,1697.79,5
10.984,Low Fat,0.171761077,Fruits and Vegetables,115.7518,OUT027,Medium,Tier 3,Supermarket Type3,5351.0346,24
9.695,Low Fat,0.114170506,Household and Non-Food Items,158.9604,OUT045,Small,Tier 2,Supermarket Type1,1743.0644,7
19.35,Regular,0.082266419,Grocery,48.8034,OUT046,Small,Tier 1,Supermarket Type1,340.2238,12
16.7,Regular,0.038685176,Grocery,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,2770.3938,0
5.985,Low Fat,0.095795326,Frozen Foods,128.4678,OUT046,Small,Tier 1,Supermarket Type1,508.6712,12
8.85,Low Fat,0.026814124,Household and Non-Food Items,103.7964,OUT010,High,Tier 3,Grocery Store,210.3928,11
15.7,Low Fat,0.045203854,Frozen Foods,180.266,OUT046,Small,Tier 1,Supermarket Type1,1617.894,12
12.5,Low Fat,0.020697723,Grocery,198.8742,OUT046,Small,Tier 1,Supermarket Type1,5773.1518,12
19.35,Low Fat,0.027827268,Household and Non-Food Items,65.6168,OUT018,Medium,Tier 3,Supermarket Type2,383.5008,0
7.72,Regular,0.074883035,Grocery,79.8986,OUT045,Small,Tier 2,Supermarket Type1,1090.5804,7
17.2,Low Fat,0.156298858,Proteins,162.1578,OUT046,Small,Tier 1,Supermarket Type1,1283.6624,12
13.687000000000001,Low Fat,0.019412192,Household and Non-Food Items,166.5474,OUT027,Medium,Tier 3,Supermarket Type3,4379.6324,24
11.032,Low Fat,0.105324246,Grocery,125.7046,OUT027,Medium,Tier 3,Supermarket Type3,3237.1196,24
12.315000000000001,Regular,0.019227816,Grocery,163.9842,OUT019,Small,Tier 1,Grocery Store,331.5684,24
8.895,Low Fat,0.044093978,Frozen Foods,208.3954,OUT010,High,Tier 3,Grocery Store,1041.977,11
20.2,Regular,0.117599259,Grocery,195.311,OUT045,Small,Tier 2,Supermarket Type1,3338.987,7
20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,Small,Tier 1,Supermarket Type1,2302.3364,12
17.6,Low Fat,0.104791689,Grocery,165.2868,OUT013,High,Tier 3,Supermarket Type1,3111.9492,22
11.15,Low Fat,0.057021156,Grocery,106.8622,OUT049,Medium,Tier 1,Supermarket Type1,2011.3818,10
14.008000000000001,Low Fat,0.026058181,Household and Non-Food Items,121.9098,OUT027,Medium,Tier 3,Supermarket Type3,3374.2744,24
19.6,Regular,0.12829573,Grocery,167.2816,OUT045,Small,Tier 2,Supermarket Type1,2013.3792,7
10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,Small,Tier 2,Supermarket Type1,1895.5326,2
13.85,Low Fat,0.034765901,Beverages,114.2492,OUT017,Small,Tier 2,Supermarket Type1,1853.5872,2
15.1,Low Fat,0.095696334,Grocery,159.7604,OUT017,Small,Tier 2,Supermarket Type1,2693.8268,2
15.0,Low Fat,0.071371458,Household and Non-Food Items,125.2362,OUT046,Small,Tier 1,Supermarket Type1,1384.1982,12
12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,OUT018,Medium,Tier 3,Supermarket Type2,2706.477,0
15.5,Low Fat,0.053327763,Beverages,44.477,OUT013,High,Tier 3,Supermarket Type1,865.54,22
15.85,Regular,0.007145063,Grocery,41.048,OUT035,Small,Tier 2,Supermarket Type1,479.376,5
21.2,Low Fat,0.071076055,Grocery,174.837,OUT017,Small,Tier 2,Supermarket Type1,5469.547,2
13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,Small,Tier 2,Supermarket Type1,3877.6192,5
6.11,Regular,0.151925271,Beverages,46.6086,OUT035,Small,Tier 2,Supermarket Type1,624.5204,5
13.0,Low Fat,0.099479703,Household and Non-Food Items,44.906,OUT049,Medium,Tier 1,Supermarket Type1,652.484,10
8.289,Low Fat,0.045900448,Grocery,118.9124,OUT027,Medium,Tier 3,Supermarket Type3,2844.2976,24
6.425,Low Fat,0.010454459,Grocery,115.6808,OUT049,Medium,Tier 1,Supermarket Type1,1406.1696,10
8.436000000000002,Low Fat,0.172641213,Grocery,195.111,OUT027,Medium,Tier 3,Supermarket Type3,5303.097,24
12.0,Low Fat,0.075701524,Grocery,124.6388,OUT045,Small,Tier 2,Supermarket Type1,2105.2596,7
7.535,Low Fat,0.081914677,Beverages,120.344,OUT049,Medium,Tier 1,Supermarket Type1,3835.008,10
7.68,Low Fat,0.071010513,Fruits and Vegetables,190.9162,OUT049,Medium,Tier 1,Supermarket Type1,5195.2374,10
14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,OUT045,Small,Tier 2,Supermarket Type1,194.4136,7
10.3,Low Fat,0.069981909,Grocery,263.0226,OUT013,High,Tier 3,Supermarket Type1,6079.4198,22
13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,OUT017,Small,Tier 2,Supermarket Type1,1669.8264,2
10.1,Low Fat,0.024159767,Grocery,114.715,OUT035,Small,Tier 2,Supermarket Type1,815.605,5
7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,OUT017,Small,Tier 2,Supermarket Type1,1328.271,2
13.8,Low Fat,0.097611115,Grocery,54.893,OUT017,Small,Tier 2,Supermarket Type1,679.116,2
11.8,Low Fat,0.058975504,Household and Non-Food Items,81.7618,OUT018,Medium,Tier 3,Supermarket Type2,966.7416,0
10.5,Low Fat,0.027430696,Household and Non-Food Items,171.1106,OUT017,Small,Tier 2,Supermarket Type1,3593.3226,2
13.059000000000001,Regular,0.0,Grocery,58.7588,OUT019,Small,Tier 1,Grocery Store,400.8116,24
19.7,Low Fat,0.038815341,Beverages,124.2362,OUT045,Small,Tier 2,Supermarket Type1,1887.543,7
14.506,Low Fat,0.152632413,Grocery,98.441,OUT019,Small,Tier 1,Grocery Store,96.541,24
13.665000000000001,Low Fat,0.021618297,Grocery,167.1184,OUT027,Medium,Tier 3,Supermarket Type3,2476.776,24
15.1,Regular,0.096491904,Proteins,134.4942,OUT018,Medium,Tier 3,Supermarket Type2,1854.9188,0
16.2,Low Fat,0.033568871,Beverages,74.9696,OUT017,Small,Tier 2,Supermarket Type1,2162.5184,2
11.3,Regular,0.054507422,Proteins,96.3094,OUT013,High,Tier 3,Supermarket Type1,666.4658,22
12.187000000000001,Regular,0.063079544,Frozen Foods,175.7712,OUT019,Small,Tier 1,Grocery Store,351.5424,24
13.429999999999998,Low Fat,0.064208126,Frozen Foods,180.1976,OUT019,Small,Tier 1,Grocery Store,181.0976,24
19.7,Low Fat,0.041974489,Frozen Foods,108.6912,OUT017,Small,Tier 2,Supermarket Type1,2183.824,2
20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,OUT017,Small,Tier 2,Supermarket Type1,2065.3116,2
9.5,Low Fat,0.041065647,Beverages,223.5088,OUT017,Small,Tier 2,Supermarket Type1,4697.8848,2
13.5,Regular,0.128709014,Grocery,96.1068,OUT013,High,Tier 3,Supermarket Type1,1846.9292,22
13.65,Low Fat,0.03596071,Grocery,186.3924,OUT046,Small,Tier 1,Supermarket Type1,1665.8316,12
7.27,Low Fat,0.046520703,Household and Non-Food Items,97.7384,OUT013,High,Tier 3,Supermarket Type1,591.2304,22
6.86,Low Fat,0.03674399,Household and Non-Food Items,231.201,OUT017,Small,Tier 2,Supermarket Type1,6201.927,2
14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,OUT013,High,Tier 3,Supermarket Type1,972.068,22
16.974,Low Fat,0.034141213,Household and Non-Food Items,211.9218,OUT027,Medium,Tier 3,Supermarket Type3,3419.5488,24
9.195,Low Fat,0.101500374,Grocery,45.2744,OUT045,Small,Tier 2,Supermarket Type1,679.116,7
14.15,Low Fat,0.042246575,Grocery,54.2982,OUT049,Medium,Tier 1,Supermarket Type1,1104.5622,10
12.3,Regular,0.058105769,Grocery,60.4562,OUT035,Small,Tier 2,Supermarket Type1,1777.686,5
11.8,Regular,0.170141787,Grocery,116.7834,OUT013,High,Tier 3,Supermarket Type1,2303.668,22
13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,Small,Tier 2,Supermarket Type1,1965.4416,5
11.6,Low Fat,0.0,Grocery,178.2686,OUT049,Medium,Tier 1,Supermarket Type1,1955.4546,10
15.0,Low Fat,0.058725134,Grocery,43.6744,OUT017,Small,Tier 2,Supermarket Type1,407.4696,2
7.0,Low Fat,0.0,Grocery,105.628,OUT049,Medium,Tier 1,Supermarket Type1,1384.864,10
13.1,Low Fat,0.075695552,Grocery,168.4158,OUT049,Medium,Tier 1,Supermarket Type1,1504.0422,10
11.3,Low Fat,0.007321067,Proteins,197.7426,OUT017,Small,Tier 2,Supermarket Type1,2570.6538,2
12.3,Low Fat,0.009463757,Grocery,73.838,OUT017,Small,Tier 2,Supermarket Type1,1245.046,2
10.0,Low Fat,0.021407511,Household and Non-Food Items,248.175,OUT013,High,Tier 3,Supermarket Type1,3495.45,22
11.631,Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,Small,Tier 1,Grocery Store,743.0328,24
6.98,Low Fat,0.041273236,Grocery,82.4934,OUT018,Medium,Tier 3,Supermarket Type2,982.7208,0
19.0,Low Fat,0.128090139,Grocery,107.0622,OUT046,Small,Tier 1,Supermarket Type1,1376.2086,12
17.0,Low Fat,0.135707553,Fruits and Vegetables,172.5106,OUT035,Small,Tier 2,Supermarket Type1,2053.3272,5
15.15,Low Fat,0.027774002,Grocery,152.3708,OUT035,Small,Tier 2,Supermarket Type1,3159.8868,5
14.079999999999998,Regular,0.07278643,Frozen Foods,49.4376,OUT019,Small,Tier 1,Grocery Store,191.7504,24
12.352,Low Fat,0.029640604,Fruits and Vegetables,40.8138,OUT027,Medium,Tier 3,Supermarket Type3,1543.3244,24
8.355,Low Fat,0.187939003,Grocery,146.9418,OUT045,Small,Tier 2,Supermarket Type1,1029.9926,7
12.15,Low Fat,0.14492016,Household and Non-Food Items,224.4404,OUT013,High,Tier 3,Supermarket Type1,1800.3232,22
17.25,Regular,0.125419157,Grocery,40.048,OUT049,Medium,Tier 1,Supermarket Type1,399.48,10
6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,OUT013,High,Tier 3,Supermarket Type1,2916.204,22
9.41,Low Fat,0.0,Grocery,175.3028,OUT027,Medium,Tier 3,Supermarket Type3,3719.1588,24
5.78,Regular,0.074149074,Grocery,262.2568,OUT046,Small,Tier 1,Supermarket Type1,5273.136,12
18.7,Low Fat,0.04604992,Household and Non-Food Items,151.9682,OUT013,High,Tier 3,Supermarket Type1,3354.3004,22
19.2,Low Fat,0.035384612,Grocery,180.3318,OUT017,Small,Tier 2,Supermarket Type1,3428.2042,2
14.869,Low Fat,0.0,Grocery,81.8618,OUT019,Small,Tier 1,Grocery Store,161.1236,24
13.267,Low Fat,0.049080853,Fruits and Vegetables,147.7734,OUT027,Medium,Tier 3,Supermarket Type3,4602.6754,24
12.552000000000001,Low Fat,0.076183667,Household and Non-Food Items,245.646,OUT027,Medium,Tier 3,Supermarket Type3,3695.19,24
